t,predContinuityMSE
99,0.00041211623465642333
100,0.000359287834726274
101,0.00033929923665709794
102,0.0002795968030113727
103,0.0003052382671739906
104,0.0002649046073202044
105,0.00028655087226070464
106,0.0003114877617917955
107,0.00032280891900882125
108,0.0003379551344551146
109,0.0003885031910613179
110,0.00042062491411343217
111,0.00036234527942724526
112,0.00035373674472793937
113,0.00033330879523418844
114,0.00032801227644085884
115,0.0002959721314255148
116,0.00027216857415623963
117,0.00029609331977553666
118,0.0003026165650226176
119,0.00036143488250672817
120,0.00035092909820377827
121,0.0003434163227211684
122,0.0003602042852435261
123,0.0004027535323984921
124,0.0003556453448254615
125,0.00034815515391528606
126,0.00030803927802480757
127,0.00027525267796590924
128,0.0002715016307774931
129,0.00028183619724586606
130,0.0003227759152650833
131,0.00032455907785333693
132,0.0003590568376239389
133,0.00034739047987386584
134,0.00034100489574484527
135,0.0003442834422457963
136,0.00039744668174535036
137,0.0002834428451023996
138,0.00029281750903464854
139,0.0003070491075050086
140,0.00029135600198060274
141,0.00029870591242797673
142,0.00026642842567525804
143,0.00033751357113942504
144,0.00025835863198153675
145,0.00032943274709396064
146,0.0002936706878244877
147,0.00030187907395884395
148,0.0003643804229795933
149,0.0002573217498138547
150,0.00029244195320643485
151,0.0002344132517464459
152,0.00025913663557730615
153,0.0002276696905028075
154,0.00023844400129746646
155,0.000251275283517316
156,0.00023439916549250484
157,0.00026916322531178594
158,0.00026828539557754993
159,0.0003057856229133904
160,0.00029723712941631675
161,0.00033619487658143044
162,0.0003280486853327602
163,0.0003734569763764739
164,0.0003202758962288499
165,0.00029445107793435454
166,0.0002910061739385128
167,0.00027885782765224576
168,0.00032569176983088255
169,0.00029280802118591964
170,0.0003006545302923769
171,0.0002896470541600138
172,0.000359397497959435
173,0.0003165871894452721
174,0.0003048238286282867
175,0.00028637624927796423
176,0.0002570968063082546
177,0.00022832791728433222
178,0.0002534532977733761
179,0.00022178897052071989
180,0.00021989514061715454
181,0.00024187497911043465
182,0.00026777898892760277
183,0.00024799388484098017
184,0.00023794660228304565
185,0.00023655497352592647
186,0.0002378585922997445
187,0.00025217593065463006
188,0.0002421187818981707
189,0.00021541344176512212
190,0.00025068788090720773
191,0.00024497832055203617
192,0.00031064607901498675
193,0.0002687620872166008
194,0.00033256851020269096
195,0.0002936731034424156
196,0.0003396635001990944
197,0.00034852599492296576
198,0.00028856928111054003
199,0.00030920878634788096
200,0.00031547463731840253
201,0.00031473312992602587
202,0.00032359984470531344
203,0.00027758776559494436
204,0.00033175619319081306
205,0.00029918988002464175
206,0.0003069860104005784
207,0.0002830232842825353
208,0.00030031107598915696
209,0.0002549666678532958
210,0.00020831357687711716
211,0.00023965194122865796
212,0.00019958382472395897
213,0.0002445677819196135
214,0.00021821825066581368
215,0.00023982983839232475
216,0.0001894917368190363
217,0.0002141987206414342
218,0.00019721245917025954
219,0.00020700563618447632
220,0.00020667696662712842
221,0.00020066677825525403
222,0.00023337577295023948
223,0.000209385747439228
224,0.0001895222085295245
225,0.00024133721308317035
226,0.0002522924623917788
227,0.00024275184841826558
228,0.0002530217170715332
229,0.0002984189195558429
230,0.0002919333055615425
231,0.00034003969631157815
232,0.00031137355836108327
233,0.00036505426396615803
234,0.00037815014366060495
235,0.0003881720476783812
236,0.00040848751086741686
237,0.00036329851718619466
238,0.0003128613461740315
239,0.0003426075854804367
240,0.0003433352103456855
241,0.00035497237695381045
242,0.00031328931800089777
243,0.00030231368145905435
244,0.0002921791165135801
245,0.0003198221093043685
246,0.00034983258228749037
247,0.00033206355874426663
248,0.00040738561074249446
249,0.0003716365317814052
250,0.0003771172487176955
251,0.0003717223589774221
252,0.0002826295094564557
253,0.0003799227997660637
254,0.0003712163306772709
255,0.00034727834281511605
256,0.0003921972820535302
257,0.00037782895378768444
258,0.00043662433745339513
259,0.00041761109605431557
260,0.0004264928284101188
261,0.0003590645792428404
262,0.0003807994653470814
263,0.00034836813574656844
264,0.00032912669121287763
265,0.00028181244852021337
266,0.0003145226801279932
267,0.0003001266159117222
268,0.00028053036658093333
269,0.0003068788500968367
270,0.0003484140324871987
271,0.0003348171594552696
272,0.00033387303119525313
273,0.0003473481920082122
274,0.0003931306710001081
275,0.00036646556691266596
276,0.0003017536364495754
277,0.0003349223989062011
278,0.00028464896604418755
279,0.0003291047760285437
280,0.000308363902149722
281,0.0003116445732302964
282,0.0003576336894184351
283,0.00032648778869770467
284,0.00035832860157825053
285,0.000317022466333583
286,0.00032185151940211654
287,0.0003248080029152334
288,0.000287045375443995
289,0.00029913251637481153
290,0.000278782332316041
291,0.00021741130331065506
292,0.00020740696345455945
293,0.00020922155817970634
294,0.00020833263988606632
295,0.0002001852699322626
296,0.00021026971808169037
297,0.0002005729329539463
298,0.00019979948410764337
299,0.00021173605637159199
300,0.0002093569200951606
301,0.00022671298938803375
302,0.0002454232017043978
303,0.0002363895036978647
304,0.00025214802008122206
305,0.00020801207574550062
306,0.00024102587485685945
307,0.00022849076776765287
308,0.00023475801572203636
309,0.0002634729607962072
310,0.0002821616653818637
311,0.00030956827686168253
312,0.00030273490119725466
313,0.00024928158381953835
314,0.00028520196792669594
315,0.00024839225807227194
316,0.00026512821204960346
317,0.0002663661725819111
318,0.0002957534452434629
319,0.0003317494411021471
320,0.00027716951444745064
321,0.0003002575831487775
322,0.00029670679941773415
323,0.00031283372663892806
324,0.0003398940316401422
325,0.00027285856776870787
326,0.0002839727094396949
327,0.0003037669521290809
328,0.00032164397998712957
329,0.00028916564770042896
330,0.0003544614592101425
331,0.000309516181005165
332,0.00032082569669000804
333,0.00034464331110939384
334,0.00033588113728910685
335,0.00037018288276158273
336,0.0004131844616495073
337,0.00039599728188477457
338,0.00036354243638925254
339,0.00031864011543802917
340,0.00029695816920138896
341,0.0003222957893740386
342,0.00030601012986153364
343,0.0003422331064939499
344,0.000303471926599741
345,0.00030132976826280355
346,0.0002809746947605163
347,0.00028460557223297656
348,0.00030999176669865847
349,0.0002552768273744732
350,0.0002668144297786057
351,0.00027967948699370027
352,0.00027624951326288283
353,0.0002443618141114712
354,0.0003134039870928973
355,0.00030373121262528
356,0.00033494949457235634
357,0.00037113792495802045
358,0.00031931340345181525
359,0.0003693303733598441
360,0.000347960798535496
361,0.00028863668558187783
362,0.0003151481505483389
363,0.0003525529755279422
364,0.0003387831093277782
365,0.00035594182554632425
366,0.0003611241700127721
367,0.0003819335834123194
368,0.00038707678322680295
369,0.0003548606764525175
370,0.00030649578548036516
371,0.00031438475707545877
372,0.0002772187872324139
373,0.00027968527865596116
374,0.0002442573895677924
375,0.00021500034199561924
376,0.00022001532488502562
377,0.0002318719052709639
378,0.00023067004804033786
379,0.00024505253531970084
380,0.0002696581359487027
381,0.00025479780742898583
382,0.00029647230985574424
383,0.0002957016113214195
384,0.00031582050723955035
385,0.00026606570463627577
386,0.0002639208687469363
387,0.0002626072382554412
388,0.00026308101951144636
389,0.0002610099327284843
390,0.000318318692734465
391,0.00027574755949899554
392,0.0003270200395490974
393,0.00028172190650366247
394,0.0003013559035025537
395,0.00029076094506308436
396,0.0003201559593435377
397,0.00029427697882056236
398,0.0002681234909687191
399,0.0002564878959674388
400,0.00021820048277731985
401,0.00023999840777833015
402,0.00019600064842961729
403,0.00018054511747322977
404,0.00018396240193396807
405,0.00015902609447948635
406,0.00019054733274970204
407,0.00018306609126739204
408,0.00011868678848259151
409,0.00015513374819420278
410,0.00013725696771871299
411,0.0001570724562043324
412,0.00015230794087983668
413,0.0001062209194060415
414,0.00016815608250908554
415,0.00014166439359541982
416,0.00013786801719106734
417,0.00014331315469462425
418,0.00014107827155385166
419,0.0001498409255873412
420,0.00014175495016388595
421,0.0001817894371924922
422,0.00018913786334451288
423,0.0001813858252717182
424,0.00018776704382617027
425,0.00018065595941152424
426,0.00021130354434717447
427,0.00025706214364618063
428,0.00022816822456661612
429,0.0002761332434602082
430,0.0003190991119481623
431,0.0003307689621578902
432,0.0004010574775747955
433,0.0003797019016928971
434,0.0003802896535489708
435,0.00038145246799103916
436,0.0003230623551644385
437,0.0003323133569210768
438,0.0003161187341902405
439,0.00034602099913172424
440,0.00023321995104197413
441,0.00029041999368928373
442,0.00024133993429131806
443,0.0002542556030675769
444,0.0002484729920979589
445,0.0002824814000632614
446,0.00023980061814654619
447,0.00030876530217938125
448,0.00027095229597762227
449,0.0002903086133301258
450,0.00025913797435350716
451,0.00029438635101541877
452,0.0002784270327538252
453,0.000337151373969391
454,0.0003744890564121306
455,0.0003385419840924442
456,0.0003255503543186933
457,0.00033947359770536423
458,0.00034385346225462854
459,0.00036093711969442666
460,0.00036624044878408313
461,0.00035682079032994807
462,0.0003265388077124953
463,0.00033748443820513785
464,0.00035069938166998327
465,0.0003605570236686617
466,0.00032341782934963703
467,0.000357811019057408
468,0.00035620888229459524
469,0.00032883911626413465
470,0.0003128144599031657
471,0.0002941027341876179
472,0.00032629375346004963
473,0.0003505843924358487
474,0.0003494194825179875
475,0.00035643146838992834
476,0.00033878639806061983
477,0.00032897377968765795
478,0.00036849279422312975
479,0.00035957692307420075
480,0.0003214157768525183
481,0.00033103564055636525
482,0.00035656552063301206
483,0.0003343630814924836
484,0.0003421214933041483
485,0.0003322503180243075
486,0.0003535879368428141
487,0.0003046455676667392
488,0.00031125047826208174
489,0.00032349760294891894
490,0.0003133945574518293
491,0.00029389766859821975
492,0.0002895955985877663
493,0.00028503165231086314
494,0.0003297337971162051
495,0.000339440128300339
496,0.00032388363615609705
497,0.0002793754974845797
498,0.00029732525581493974
